Created as New Dataset,Sample 059 By ir Date Thursday, May 07 2015
cm-1,A
4331.88,0.0001
4331.75,0.0011
4331.63,0.0013
4331.50,0.0007
4331.38,-0.0002
4331.25,-0.0010
4331.13,-0.0016
4331.00,-0.0021
4330.88,-0.0025
4330.75,-0.0027
4330.63,-0.0029
4330.50,-0.0030
4330.38,-0.0031
4330.25,-0.0029
4330.13,-0.0026
4330.00,-0.0019
4329.88,-0.0006
4329.75,0.0010
4329.63,0.0022
4329.50,0.0021
4329.38,0.0012
4329.25,0.0002
4329.13,-0.0007
4329.00,-0.0013
4328.88,-0.0019
4328.75,-0.0024
4328.63,-0.0029
4328.50,-0.0032
4328.38,-0.0032
4328.25,-0.0028
4328.13,-0.0027
4328.00,-0.0029
4327.88,-0.0026
4327.75,-0.0011
4327.63,0.0014
4327.50,0.0037
4327.38,0.0047
4327.25,0.0042
4327.13,0.0026
4327.00,0.0009
4326.88,-0.0004
4326.75,-0.0010
4326.63,-0.0015
4326.50,-0.0022
4326.38,-0.0027
4326.25,-0.0027
4326.13,-0.0025
4326.00,-0.0026
4325.88,-0.0026
4325.75,-0.0023
4325.63,-0.0015
4325.50,0.0001
4325.38,0.0030
4325.25,0.0064
4325.13,0.0085
4325.00,0.0081
4324.88,0.0059
4324.75,0.0036
4324.63,0.0020
4324.50,0.0006
4324.38,-0.0009
4324.25,-0.0020
4324.13,-0.0024
4324.00,-0.0025
4323.88,-0.0027
4323.75,-0.0028
4323.63,-0.0028
4323.50,-0.0028
4323.38,-0.0025
4323.25,-0.0014
4323.13,0.0013
4323.00,0.0055
4322.88,0.0095
4322.75,0.0116
4322.63,0.0107
4322.50,0.0076
4322.38,0.0044
4322.25,0.0024
4322.13,0.0009
4322.00,-0.0007
4321.88,-0.0021
4321.75,-0.0027
4321.63,-0.0026
4321.50,-0.0028
4321.38,-0.0031
4321.25,-0.0030
4321.13,-0.0026
4321.00,-0.0024
4320.88,-0.0019
4320.75,0.0008
4320.63,0.0062
4320.50,0.0124
4320.38,0.0163
4320.25,0.0161
4320.13,0.0126
4320.00,0.0082
4319.88,0.0049
4319.75,0.0028
4319.63,0.0010
4319.50,-0.0009
4319.38,-0.0024
4319.25,-0.0026
4319.13,-0.0022
4319.00,-0.0021
4318.88,-0.0025
4318.75,-0.0023
4318.63,-0.0017
4318.50,-0.0013
4318.38,-0.0004
4318.25,0.0032
4318.13,0.0102
4318.00,0.0180
4317.88,0.0225
4317.75,0.0216
4317.63,0.0171
4317.50,0.0118
4317.38,0.0076
4317.25,0.0046
4317.13,0.0022
4317.00,-0.0001
4316.88,-0.0019
4316.75,-0.0025
4316.63,-0.0022
4316.50,-0.0021
4316.38,-0.0025
4316.25,-0.0025
4316.13,-0.0019
4316.00,-0.0014
4315.88,-0.0010
4315.75,0.0014
4315.63,0.0083
4315.50,0.0184
4315.38,0.0268
4315.25,0.0292
4315.13,0.0254
4315.00,0.0187
4314.88,0.0126
4314.75,0.0080
4314.63,0.0044
4314.50,0.0013
4314.38,-0.0013
4314.25,-0.0027
4314.13,-0.0027
4314.00,-0.0022
4313.88,-0.0023
4313.75,-0.0029
4313.63,-0.0028
4313.50,-0.0019
4313.38,-0.0015
4313.25,-0.0012
4313.13,0.0017
4313.00,0.0099
4312.88,0.0223
4312.75,0.0332
4312.63,0.0368
4312.50,0.0324
4312.38,0.0241
4312.25,0.0164
4312.13,0.0108
4312.00,0.0068
4311.88,0.0032
4311.75,0.0000
4311.63,-0.0019
4311.50,-0.0023
4311.38,-0.0018
4311.25,-0.0017
4311.13,-0.0021
4311.00,-0.0020
4310.88,-0.0012
4310.75,-0.0005
4310.63,-0.0004
4310.50,0.0008
4310.38,0.0065
4310.25,0.0182
4310.13,0.0328
4310.00,0.0435
4309.88,0.0449
4309.75,0.0376
4309.63,0.0270
4309.50,0.0181
4309.38,0.0121
4309.25,0.0074
4309.13,0.0028
4309.00,-0.0008
4308.88,-0.0022
4308.75,-0.0018
4308.63,-0.0014
4308.50,-0.0017
4308.38,-0.0022
4308.25,-0.0021
4308.13,-0.0016
4308.00,-0.0014
4307.88,-0.0013
4307.75,0.0000
4307.63,0.0054
4307.50,0.0172
4307.38,0.0340
4307.25,0.0492
4307.13,0.0541
4307.00,0.0470
4306.88,0.0344
4306.75,0.0237
4306.63,0.0165
4306.50,0.0106
4306.38,0.0048
4306.25,0.0004
4306.13,-0.0015
4306.00,-0.0018
4305.88,-0.0016
4305.75,-0.0018
4305.63,-0.0019
4305.50,-0.0021
4305.38,-0.0020
4305.25,-0.0015
4305.13,-0.0009
4305.00,-0.0003
4304.88,0.0019
4304.75,0.0091
4304.63,0.0240
4304.50,0.0436
4304.38,0.0593
4304.25,0.0624
4304.13,0.0525
4304.00,0.0377
4303.88,0.0260
4303.75,0.0185
4303.63,0.0120
4303.50,0.0053
4303.38,0.0005
4303.25,-0.0009
4303.13,-0.0006
4303.00,-0.0009
4302.88,-0.0017
4302.75,-0.0018
4302.63,-0.0012
4302.50,-0.0011
4302.38,-0.0013
4302.25,-0.0008
4302.13,0.0002
4302.00,0.0017
4301.88,0.0067
4301.75,0.0198
4301.63,0.0410
4301.50,0.0621
4301.38,0.0713
4301.25,0.0648
4301.13,0.0494
4301.00,0.0343
4300.88,0.0237
4300.75,0.0159
4300.63,0.0087
4300.50,0.0024
4300.38,-0.0010
4300.25,-0.0013
4300.13,-0.0009
4300.00,-0.0015
4299.88,-0.0024
4299.75,-0.0022
4299.63,-0.0015
4299.50,-0.0016
4299.38,-0.0020
4299.25,-0.0013
4299.13,0.0003
4299.00,0.0020
4298.88,0.0072
4298.75,0.0219
4298.63,0.0458
4298.50,0.0690
4298.38,0.0782
4298.25,0.0701
4298.13,0.0534
4298.00,0.0377
4297.88,0.0261
4297.75,0.0173
4297.63,0.0095
4297.50,0.0031
4297.38,-0.0006
4297.25,-0.0012
4297.13,-0.0007
4297.00,-0.0011
4296.88,-0.0022
4296.75,-0.0023
4296.63,-0.0012
4296.50,-0.0009
4296.38,-0.0015
4296.25,-0.0013
4296.13,0.0004
4296.00,0.0022
4295.88,0.0049
4295.75,0.0145
4295.63,0.0354
4295.50,0.0625
4295.38,0.0817
4295.25,0.0825
4295.13,0.0685
4295.00,0.0504
4294.88,0.0353
4294.75,0.0241
4294.63,0.0152
4294.50,0.0074
4294.38,0.0015
4294.25,-0.0011
4294.13,-0.0009
4294.00,-0.0003
4293.88,-0.0012
4293.75,-0.0024
4293.63,-0.0021
4293.50,-0.0009
4293.38,-0.0010
4293.25,-0.0019
4293.13,-0.0015
4293.00,0.0003
4292.88,0.0015
4292.75,0.0036
4292.63,0.0130
4292.50,0.0342
4292.38,0.0622
4292.25,0.0834
4292.13,0.0865
4292.00,0.0733
4291.88,0.0542
4291.75,0.0376
4291.63,0.0256
4291.50,0.0164
4291.38,0.0083
4291.25,0.0020
4291.13,-0.0010
4291.00,-0.0010
4290.88,-0.0005
4290.75,-0.0011
4290.63,-0.0020
4290.50,-0.0017
4290.38,-0.0008
4290.25,-0.0010
4290.13,-0.0020
4290.00,-0.0019
4289.88,-0.0004
4289.75,0.0008
4289.63,0.0015
4289.50,0.0059
4289.38,0.0197
4289.25,0.0439
4289.13,0.0713
4289.00,0.0883
4288.88,0.0861
4288.75,0.0692
4288.63,0.0493
4288.50,0.0340
4288.38,0.0234
4288.25,0.0143
4288.13,0.0061
4288.00,0.0008
4287.88,-0.0008
4287.75,-0.0006
4287.63,-0.0010
4287.50,-0.0019
4287.38,-0.0022
4287.25,-0.0017
4287.13,-0.0014
4287.00,-0.0016
4286.88,-0.0019
4286.75,-0.0016
4286.63,-0.0006
4286.50,0.0003
4286.38,0.0011
4286.25,0.0044
4286.13,0.0151
4286.00,0.0362
4285.88,0.0638
4285.75,0.0851
4285.63,0.0881
4285.50,0.0734
4285.38,0.0532
4285.25,0.0370
4285.13,0.0259
4285.00,0.0166
4284.88,0.0079
4284.75,0.0017
4284.63,-0.0006
4284.50,-0.0007
4284.38,-0.0007
4284.25,-0.0015
4284.13,-0.0021
4284.00,-0.0020
4283.88,-0.0016
4283.75,-0.0014
4283.63,-0.0015
4283.50,-0.0017
4283.38,-0.0014
4283.25,-0.0007
4283.13,0.0001
4283.00,0.0014
4282.88,0.0058
4282.75,0.0179
4282.63,0.0399
4282.50,0.0662
4282.38,0.0841
4282.25,0.0832
4282.13,0.0668
4282.00,0.0473
4281.88,0.0329
4281.75,0.0231
4281.63,0.0145
4281.50,0.0064
4281.38,0.0012
4281.25,-0.0004
4281.13,-0.0004
4281.00,-0.0009
4280.88,-0.0016
4280.75,-0.0017
4280.63,-0.0014
4280.50,-0.0016
4280.38,-0.0018
4280.25,-0.0016
4280.13,-0.0011
4280.00,-0.0009
4279.88,-0.0006
4279.75,0.0002
4279.63,0.0014
4279.50,0.0040
4279.38,0.0116
4279.25,0.0281
4279.13,0.0517
4279.00,0.0724
4278.88,0.0784
4278.75,0.0680
4278.63,0.0504
4278.50,0.0352
4278.38,0.0247
4278.25,0.0163
4278.13,0.0082
4278.00,0.0019
4277.88,-0.0009
4277.75,-0.0011
4277.63,-0.0012
4277.50,-0.0019
4277.38,-0.0025
4277.25,-0.0022
4277.13,-0.0019
4277.00,-0.0021
4276.88,-0.0024
4276.75,-0.0018
4276.63,-0.0012
4276.50,-0.0012
4276.38,-0.0012
4276.25,-0.0003
4276.13,0.0010
4276.00,0.0033
4275.88,0.0099
4275.75,0.0248
4275.63,0.0459
4275.50,0.0635
4275.38,0.0675
4275.25,0.0578
4275.13,0.0429
4275.00,0.0302
4274.88,0.0208
4274.75,0.0130
4274.63,0.0060
4274.50,0.0011
4274.38,-0.0011
4274.25,-0.0013
4274.13,-0.0014
4274.00,-0.0022
4273.88,-0.0029
4273.75,-0.0026
4273.63,-0.0020
4273.50,-0.0019
4273.38,-0.0023
4273.25,-0.0020
4273.13,-0.0014
4273.00,-0.0013
4272.88,-0.0016
4272.75,-0.0013
4272.63,-0.0001
4272.50,0.0013
4272.38,0.0044
4272.25,0.0129
4272.13,0.0284
4272.00,0.0452
4271.88,0.0542
4271.75,0.0512
4271.63,0.0406
4271.50,0.0293
4271.38,0.0204
4271.25,0.0136
4271.13,0.0078
4271.00,0.0028
4270.88,-0.0005
4270.75,-0.0018
4270.63,-0.0017
4270.50,-0.0017
4270.38,-0.0024
4270.25,-0.0030
4270.13,-0.0027
4270.00,-0.0023
4269.88,-0.0025
4269.75,-0.0028
4269.63,-0.0025
4269.50,-0.0019
4269.38,-0.0020
4269.25,-0.0024
4269.13,-0.0020
4269.00,-0.0011
4268.88,-0.0004
4268.75,0.0012
4268.63,0.0070
4268.50,0.0177
4268.38,0.0292
4268.25,0.0357
4268.13,0.0346
4268.00,0.0280
4267.88,0.0201
4267.75,0.0133
4267.63,0.0082
4267.50,0.0043
4267.38,0.0010
4267.25,-0.0013
4267.13,-0.0020
4267.00,-0.0018
4266.88,-0.0019
4266.75,-0.0026
4266.63,-0.0030
4266.50,-0.0026
4266.38,-0.0022
4266.25,-0.0025
4266.13,-0.0030
4266.00,-0.0029
4265.88,-0.0025
4265.75,-0.0026
4265.63,-0.0028
4265.50,-0.0024
4265.38,-0.0019
4265.25,-0.0018
4265.13,-0.0015
4265.00,0.0005
4264.88,0.0049
4264.75,0.0107
4264.63,0.0157
4264.50,0.0176
4264.38,0.0160
4264.25,0.0119
4264.13,0.0078
4264.00,0.0050
4263.88,0.0030
4263.75,0.0009
4263.63,-0.0011
4263.50,-0.0021
4263.38,-0.0023
4263.25,-0.0024
4263.13,-0.0027
4263.00,-0.0028
4262.88,-0.0027
4262.75,-0.0026
4262.63,-0.0028
4262.50,-0.0030
4262.38,-0.0029
4262.25,-0.0029
4262.13,-0.0030
4262.00,-0.0030
4261.88,-0.0029
4261.75,-0.0029
4261.63,-0.0031
4261.50,-0.0031
4261.38,-0.0030
4261.25,-0.0029
4261.13,-0.0030
4261.00,-0.0032
4260.88,-0.0032
4260.75,-0.0032
4260.63,-0.0032
4260.50,-0.0033
4260.38,-0.0033
4260.25,-0.0033
4260.13,-0.0033
4260.00,-0.0032
4259.88,-0.0031
4259.75,-0.0032
4259.63,-0.0032
4259.50,-0.0030
4259.38,-0.0028
4259.25,-0.0029
4259.13,-0.0031
4259.00,-0.0033
4258.88,-0.0032
4258.75,-0.0032
4258.63,-0.0032
4258.50,-0.0032
4258.38,-0.0030
4258.25,-0.0028
4258.13,-0.0028
4258.00,-0.0027
4257.88,-0.0026
4257.75,-0.0023
4257.63,-0.0021
4257.50,-0.0015
4257.38,0.0003
4257.25,0.0042
4257.13,0.0097
4257.00,0.0150
4256.88,0.0173
4256.75,0.0155
4256.63,0.0115
4256.50,0.0077
4256.38,0.0050
4256.25,0.0027
4256.13,0.0005
4256.00,-0.0012
4255.88,-0.0020
4255.75,-0.0021
4255.63,-0.0022
4255.50,-0.0024
4255.38,-0.0025
4255.25,-0.0026
4255.13,-0.0028
4255.00,-0.0029
4254.88,-0.0028
4254.75,-0.0027
4254.63,-0.0026
4254.50,-0.0027
4254.38,-0.0026
4254.25,-0.0025
4254.13,-0.0026
4254.00,-0.0026
4253.88,-0.0022
4253.75,-0.0019
4253.63,-0.0013
4253.50,0.0009
4253.38,0.0069
4253.25,0.0169
4253.13,0.0278
4253.00,0.0341
4252.88,0.0328
4252.75,0.0260
4252.63,0.0182
4252.50,0.0123
4252.38,0.0081
4252.25,0.0042
4252.13,0.0006
4252.00,-0.0016
4251.88,-0.0021
4251.75,-0.0020
4251.63,-0.0023
4251.50,-0.0027
4251.38,-0.0027
4251.25,-0.0026
4251.13,-0.0028
4251.00,-0.0029
4250.88,-0.0027
4250.75,-0.0023
4250.63,-0.0022
4250.50,-0.0024
4250.38,-0.0024
4250.25,-0.0022
4250.13,-0.0021
4250.00,-0.0020
4249.88,-0.0014
4249.75,-0.0005
4249.63,0.0005
4249.50,0.0037
4249.38,0.0123
4249.25,0.0267
4249.13,0.0418
4249.00,0.0496
4248.88,0.0466
4248.75,0.0366
4248.63,0.0261
4248.50,0.0181
4248.38,0.0120
4248.25,0.0065
4248.13,0.0019
4248.00,-0.0008
4247.88,-0.0014
4247.75,-0.0013
4247.63,-0.0016
4247.50,-0.0022
4247.38,-0.0022
4247.25,-0.0017
4247.13,-0.0017
4247.00,-0.0022
4246.88,-0.0025
4246.75,-0.0022
4246.63,-0.0021
4246.50,-0.0025
4246.38,-0.0026
4246.25,-0.0022
4246.13,-0.0018
4246.00,-0.0019
4245.88,-0.0018
4245.75,-0.0009
4245.63,0.0001
4245.50,0.0023
4245.38,0.0092
4245.25,0.0238
4245.13,0.0432
4245.00,0.0579
4244.88,0.0599
4244.75,0.0502
4244.63,0.0367
4244.50,0.0255
4244.38,0.0174
4244.25,0.0108
4244.13,0.0049
4244.00,0.0005
4243.88,-0.0015
4243.75,-0.0016
4243.63,-0.0015
4243.50,-0.0021
4243.38,-0.0026
4243.25,-0.0024
4243.13,-0.0018
4243.00,-0.0019
4242.88,-0.0024
4242.75,-0.0023
4242.63,-0.0017
4242.50,-0.0017
4242.38,-0.0023
4242.25,-0.0023
4242.13,-0.0017
4242.00,-0.0014
4241.88,-0.0018
4241.75,-0.0016
4241.63,-0.0004
4241.50,0.0010
4241.38,0.0033
4241.25,0.0110
4241.13,0.0277
4241.00,0.0496
4240.88,0.0660
4240.75,0.0678
4240.63,0.0569
4240.50,0.0417
4240.38,0.0291
4240.25,0.0199
4240.13,0.0125
4240.00,0.0060
4239.88,0.0013
4239.75,-0.0007
4239.63,-0.0007
4239.50,-0.0007
4239.38,-0.0017
4239.25,-0.0025
4239.13,-0.0022
4239.00,-0.0015
4238.88,-0.0018
4238.75,-0.0025
4238.63,-0.0025
4238.50,-0.0019
4238.38,-0.0020
4238.25,-0.0027
4238.13,-0.0028
4238.00,-0.0020
4237.88,-0.0017
4237.75,-0.0023
4237.63,-0.0024
4237.50,-0.0013
4237.38,-0.0001
4237.25,0.0009
4237.13,0.0053
4237.00,0.0180
4236.88,0.0393
4236.75,0.0615
4236.63,0.0729
4236.50,0.0681
4236.38,0.0528
4236.25,0.0369
4236.13,0.0254
4236.00,0.0171
4235.88,0.0097
4235.75,0.0032
4235.63,-0.0003
4235.50,-0.0010
4235.38,-0.0010
4235.25,-0.0017
4235.13,-0.0027
4235.00,-0.0027
4234.88,-0.0021
4234.75,-0.0019
4234.63,-0.0022
4234.50,-0.0023
4234.38,-0.0020
4234.25,-0.0018
4234.13,-0.0020
4234.00,-0.0021
4233.88,-0.0020
4233.75,-0.0017
4233.63,-0.0016
4233.50,-0.0016
4233.38,-0.0013
4233.25,-0.0006
4233.13,0.0003
4233.00,0.0015
4232.88,0.0058
4232.75,0.0175
4232.63,0.0381
4232.50,0.0611
4232.38,0.0743
4232.25,0.0706
4232.13,0.0554
4232.00,0.0394
4231.88,0.0276
4231.75,0.0189
4231.63,0.0108
4231.50,0.0040
4231.38,0.0001
4231.25,-0.0008
4231.13,-0.0008
4231.00,-0.0013
4230.88,-0.0021
4230.75,-0.0024
4230.63,-0.0021
4230.50,-0.0019
4230.38,-0.0021
4230.25,-0.0024
4230.13,-0.0023
4230.00,-0.0020
4229.88,-0.0021
4229.75,-0.0024
4229.63,-0.0024
4229.50,-0.0020
4229.38,-0.0018
4229.25,-0.0020
4229.13,-0.0021
4229.00,-0.0015
4228.88,-0.0006
4228.75,-0.0001
4228.63,0.0015
4228.50,0.0078
4228.38,0.0226
4228.25,0.0447
4228.13,0.0652
4228.00,0.0731
4227.88,0.0649
4227.75,0.0484
4227.63,0.0336
4227.50,0.0235
4227.38,0.0155
4227.25,0.0076
4227.13,0.0016
4227.00,-0.0010
4226.88,-0.0013
4226.75,-0.0017
4226.63,-0.0025
4226.50,-0.0027
4226.38,-0.0022
4226.25,-0.0020
4226.13,-0.0022
4226.00,-0.0023
4225.88,-0.0021
4225.75,-0.0021
4225.63,-0.0022
4225.50,-0.0023
4225.38,-0.0021
4225.25,-0.0021
4225.13,-0.0021
4225.00,-0.0019
4224.88,-0.0016
4224.75,-0.0014
4224.63,-0.0011
4224.50,-0.0003
4224.38,0.0004
4224.25,0.0013
4224.13,0.0058
4224.00,0.0181
4223.88,0.0385
4223.75,0.0596
4223.63,0.0700
4223.50,0.0647
4223.38,0.0496
4223.25,0.0347
4223.13,0.0241
4223.00,0.0162
4222.88,0.0087
4222.75,0.0024
4222.63,-0.0007
4222.50,-0.0011
4222.38,-0.0010
4222.25,-0.0018
4222.13,-0.0024
4222.00,-0.0021
4221.88,-0.0017
4221.75,-0.0021
4221.63,-0.0026
4221.50,-0.0024
4221.38,-0.0020
4221.25,-0.0022
4221.13,-0.0027
4221.00,-0.0027
4220.88,-0.0024
4220.75,-0.0024
4220.63,-0.0025
4220.50,-0.0022
4220.38,-0.0018
4220.25,-0.0018
4220.13,-0.0017
4220.00,-0.0010
4219.88,-0.0001
4219.75,0.0014
4219.63,0.0068
4219.50,0.0202
4219.38,0.0404
4219.25,0.0586
4219.13,0.0645
4219.00,0.0564
4218.88,0.0418
4218.75,0.0288
4218.63,0.0197
4218.50,0.0126
4218.38,0.0059
4218.25,0.0006
4218.13,-0.0018
4218.00,-0.0018
4217.88,-0.0015
4217.75,-0.0019
4217.63,-0.0023
4217.50,-0.0019
4217.38,-0.0014
4217.25,-0.0016
4217.13,-0.0022
4217.00,-0.0022
4216.88,-0.0019
4216.75,-0.0022
4216.63,-0.0027
4216.50,-0.0025
4216.38,-0.0020
4216.25,-0.0019
4216.13,-0.0023
4216.00,-0.0022
4215.88,-0.0017
4215.75,-0.0015
4215.63,-0.0017
4215.50,-0.0012
4215.38,-0.0002
4215.25,0.0008
4215.13,0.0039
4215.00,0.0135
4214.88,0.0309
4214.75,0.0495
4214.63,0.0590
4214.50,0.0549
4214.38,0.0423
4214.25,0.0295
4214.13,0.0200
4214.00,0.0130
4213.88,0.0067
4213.75,0.0014
4213.63,-0.0016
4213.50,-0.0023
4213.38,-0.0019
4213.25,-0.0021
4213.13,-0.0026
4213.00,-0.0026
4212.88,-0.0020
4212.75,-0.0020
4212.63,-0.0027
4212.50,-0.0030
4212.38,-0.0025
4212.25,-0.0020
4212.13,-0.0023
4212.00,-0.0025
4211.88,-0.0021
4211.75,-0.0019
4211.63,-0.0024
4211.50,-0.0029
4211.38,-0.0026
4211.25,-0.0022
4211.13,-0.0025
4211.00,-0.0028
4210.88,-0.0022
4210.75,-0.0012
4210.63,-0.0003
4210.50,0.0031
4210.38,0.0129
4210.25,0.0291
4210.13,0.0446
4210.00,0.0509
4209.88,0.0458
4209.75,0.0347
4209.63,0.0241
4209.50,0.0165
4209.38,0.0108
4209.25,0.0056
4209.13,0.0012
4209.00,-0.0012
4208.88,-0.0015
4208.75,-0.0013
4208.63,-0.0017
4208.50,-0.0024
4208.38,-0.0023
4208.25,-0.0018
4208.13,-0.0019
4208.00,-0.0024
4207.88,-0.0025
4207.75,-0.0020
4207.63,-0.0019
4207.50,-0.0024
4207.38,-0.0026
4207.25,-0.0023
4207.13,-0.0019
4207.00,-0.0021
4206.88,-0.0023
4206.75,-0.0018
4206.63,-0.0012
4206.50,-0.0012
4206.38,-0.0015
4206.25,-0.0011
4206.13,-0.0006
4206.00,-0.0004
4205.88,0.0010
4205.75,0.0069
4205.63,0.0189
4205.50,0.0331
4205.38,0.0424
4205.25,0.0418
4205.13,0.0333
4205.00,0.0232
4204.88,0.0156
4204.75,0.0102
4204.63,0.0053
4204.50,0.0007
4204.38,-0.0019
4204.25,-0.0023
4204.13,-0.0019
4204.00,-0.0020
4203.88,-0.0025
4203.75,-0.0024
4203.63,-0.0019
4203.50,-0.0019
4203.38,-0.0023
4203.25,-0.0027
4203.13,-0.0027
4203.00,-0.0027
4202.88,-0.0029
4202.75,-0.0032
4202.63,-0.0031
4202.50,-0.0029
4202.38,-0.0029
4202.25,-0.0031
4202.13,-0.0030
4202.00,-0.0028
4201.88,-0.0027
4201.75,-0.0028
4201.63,-0.0027
4201.50,-0.0022
4201.38,-0.0017
4201.25,-0.0013
4201.13,0.0002
4201.00,0.0058
4200.88,0.0165
4200.75,0.0290
4200.63,0.0367
4200.50,0.0356
4200.38,0.0279
4200.25,0.0192
4200.13,0.0128
4200.00,0.0082
4199.88,0.0041
4199.75,0.0005
4199.63,-0.0015
4199.50,-0.0019
4199.38,-0.0017
4199.25,-0.0020
4199.13,-0.0023
4199.00,-0.0023
4198.88,-0.0020
4198.75,-0.0020
4198.63,-0.0024
4198.50,-0.0026
4198.38,-0.0024
4198.25,-0.0023
4198.13,-0.0024
4198.00,-0.0025
4197.88,-0.0022
4197.75,-0.0018
4197.63,-0.0016
4197.50,-0.0019
4197.38,-0.0022
4197.25,-0.0022
4197.13,-0.0023
4197.00,-0.0027
4196.88,-0.0031
4196.75,-0.0030
4196.63,-0.0026
4196.50,-0.0023
4196.38,-0.0016
4196.25,0.0012
4196.13,0.0079
4196.00,0.0177
4195.88,0.0264
4195.75,0.0292
4195.63,0.0252
4195.50,0.0181
4195.38,0.0119
4195.25,0.0076
4195.13,0.0040
4195.00,0.0007
4194.88,-0.0016
4194.75,-0.0020
4194.63,-0.0016
4194.50,-0.0016
4194.38,-0.0020
4194.25,-0.0023
4194.13,-0.0025
4194.00,-0.0027
4193.88,-0.0030
4193.75,-0.0032
4193.63,-0.0032
4193.50,-0.0031
4193.38,-0.0030
4193.25,-0.0031
4193.13,-0.0031
4193.00,-0.0031
4192.88,-0.0030
4192.75,-0.0028
4192.63,-0.0028
4192.50,-0.0028
4192.38,-0.0027
4192.25,-0.0026
4192.13,-0.0025
4192.00,-0.0025
4191.88,-0.0022
4191.75,-0.0017
4191.63,-0.0012
4191.50,-0.0005
4191.38,0.0019
4191.25,0.0072
4191.13,0.0148
4191.00,0.0214
4190.88,0.0235
4190.75,0.0202
4190.63,0.0145
4190.50,0.0095
4190.38,0.0060
4190.25,0.0033
4190.13,0.0005
4190.00,-0.0015
4189.88,-0.0021
4189.75,-0.0019
4189.63,-0.0020
4189.50,-0.0025
4189.38,-0.0028
4189.25,-0.0027
4189.13,-0.0027
4189.00,-0.0030
4188.88,-0.0032
4188.75,-0.0031
4188.63,-0.0029
4188.50,-0.0028
4188.38,-0.0026
4188.25,-0.0023
4188.13,-0.0020
4188.00,-0.0021
4187.88,-0.0024
4187.75,-0.0026
4187.63,-0.0028
4187.50,-0.0031
4187.38,-0.0032
4187.25,-0.0031
4187.13,-0.0031
4187.00,-0.0031
4186.88,-0.0029
4186.75,-0.0025
4186.63,-0.0023
4186.50,-0.0017
4186.38,0.0007
4186.25,0.0058
4186.13,0.0120
4186.00,0.0162
4185.88,0.0160
4185.75,0.0125
4185.63,0.0083
4185.50,0.0050
4185.38,0.0026
4185.25,0.0005
4185.13,-0.0011
4185.00,-0.0020
4184.88,-0.0021
4184.75,-0.0020
4184.63,-0.0022
4184.50,-0.0027
4184.38,-0.0030
4184.25,-0.0029
4184.13,-0.0029
4184.00,-0.0029
4183.88,-0.0028
4183.75,-0.0026
4183.63,-0.0027
4183.50,-0.0028
4183.38,-0.0028
4183.25,-0.0026
4183.13,-0.0024
4183.00,-0.0026
4182.88,-0.0027
4182.75,-0.0025
4182.63,-0.0024
4182.50,-0.0025
4182.38,-0.0025
4182.25,-0.0025
4182.13,-0.0024
4182.00,-0.0024
4181.88,-0.0023
4181.75,-0.0019
4181.63,-0.0016
4181.50,-0.0011
4181.38,0.0004
4181.25,0.0041
4181.13,0.0088
4181.00,0.0121
4180.88,0.0120
4180.75,0.0092
4180.63,0.0059
4180.50,0.0034
4180.38,0.0015
4180.25,-0.0002
4180.13,-0.0016
4180.00,-0.0024
4179.88,-0.0026
4179.75,-0.0026
4179.63,-0.0029
4179.50,-0.0033
4179.38,-0.0034
4179.25,-0.0033
4179.13,-0.0031
4179.00,-0.0030
4178.88,-0.0030
4178.75,-0.0029
4178.63,-0.0029
4178.50,-0.0029
4178.38,-0.0028
4178.25,-0.0025
4178.13,-0.0024
4178.00,-0.0026
4177.88,-0.0030
4177.75,-0.0031
4177.63,-0.0030
4177.50,-0.0031
4177.38,-0.0032
4177.25,-0.0032
4177.13,-0.0030
4177.00,-0.0030
4176.88,-0.0031
4176.75,-0.0030
4176.63,-0.0028
4176.50,-0.0027
4176.38,-0.0022
4176.25,-0.0004
4176.13,0.0030
4176.00,0.0065
4175.88,0.0082
4175.75,0.0075
4175.63,0.0052
4175.50,0.0029
4175.38,0.0011
4175.25,-0.0002
4175.13,-0.0014
4175.00,-0.0023
4174.88,-0.0026
4174.75,-0.0025
4174.63,-0.0023
4174.50,-0.0022
4174.38,-0.0023
4174.25,-0.0024
4174.13,-0.0024
4174.00,-0.0025
4173.88,-0.0027
4173.75,-0.0026
4173.63,-0.0024
4173.50,-0.0025
4173.38,-0.0027
4173.25,-0.0028
4173.13,-0.0027
4173.00,-0.0027
4172.88,-0.0028
4172.75,-0.0028
4172.63,-0.0028
4172.50,-0.0029
4172.38,-0.0032
4172.25,-0.0034
4172.13,-0.0032
4172.00,-0.0030
4171.88,-0.0029
4171.75,-0.0030
4171.63,-0.0029
4171.50,-0.0028
4171.38,-0.0027
4171.25,-0.0025
4171.13,-0.0014
4171.00,0.0009
4170.88,0.0036
4170.75,0.0054
4170.63,0.0053
4170.50,0.0037
4170.38,0.0018
4170.25,0.0003
4170.13,-0.0008
4170.00,-0.0018
4169.88,-0.0027
4169.75,-0.0031
4169.63,-0.0031
4169.50,-0.0031
4169.38,-0.0032
4169.25,-0.0034
4169.13,-0.0034
4169.00,-0.0033
4168.88,-0.0033
4168.75,-0.0033
4168.63,-0.0033
4168.50,-0.0034
4168.38,-0.0035
4168.25,-0.0036
4168.13,-0.0036
4168.00,-0.0036
4167.88,-0.0035
4167.75,-0.0035
4167.63,-0.0034
4167.50,-0.0032
