Created as New Dataset,Sample 024 By ir Date Thursday, May 14 2015
cm-1,A
4325.00,0.0801
4324.88,0.0806
4324.75,0.0807
4324.63,0.0805
4324.50,0.0804
4324.38,0.0806
4324.25,0.0807
4324.13,0.0807
4324.00,0.0808
4323.88,0.0811
4323.75,0.0816
4323.63,0.0817
4323.50,0.0813
4323.38,0.0807
4323.25,0.0800
4323.13,0.0798
4323.00,0.0799
4322.88,0.0802
4322.75,0.0803
4322.63,0.0801
4322.50,0.0800
4322.38,0.0802
4322.25,0.0805
4322.13,0.0807
4322.00,0.0806
4321.88,0.0805
4321.75,0.0806
4321.63,0.0806
4321.50,0.0807
4321.38,0.0808
4321.25,0.0809
4321.13,0.0809
4321.00,0.0808
4320.88,0.0807
4320.75,0.0807
4320.63,0.0808
4320.50,0.0809
4320.38,0.0810
4320.25,0.0808
4320.13,0.0803
4320.00,0.0799
4319.88,0.0798
4319.75,0.0799
4319.63,0.0798
4319.50,0.0795
4319.38,0.0794
4319.25,0.0797
4319.13,0.0803
4319.00,0.0808
4318.88,0.0811
4318.75,0.0812
4318.63,0.0812
4318.50,0.0811
4318.38,0.0809
4318.25,0.0808
4318.13,0.0809
4318.00,0.0813
4317.88,0.0816
4317.75,0.0816
4317.63,0.0810
4317.50,0.0802
4317.38,0.0800
4317.25,0.0804
4317.13,0.0808
4317.00,0.0807
4316.88,0.0802
4316.75,0.0799
4316.63,0.0799
4316.50,0.0800
4316.38,0.0801
4316.25,0.0803
4316.13,0.0807
4316.00,0.0810
4315.88,0.0812
4315.75,0.0814
4315.63,0.0817
4315.50,0.0817
4315.38,0.0815
4315.25,0.0811
4315.13,0.0810
4315.00,0.0811
4314.88,0.0811
4314.75,0.0808
4314.63,0.0803
4314.50,0.0799
4314.38,0.0800
4314.25,0.0802
4314.13,0.0802
4314.00,0.0801
4313.88,0.0801
4313.75,0.0802
4313.63,0.0804
4313.50,0.0806
4313.38,0.0811
4313.25,0.0819
4313.13,0.0826
4313.00,0.0824
4312.88,0.0816
4312.75,0.0810
4312.63,0.0811
4312.50,0.0813
4312.38,0.0810
4312.25,0.0802
4312.13,0.0799
4312.00,0.0801
4311.88,0.0805
4311.75,0.0804
4311.63,0.0798
4311.50,0.0795
4311.38,0.0795
4311.25,0.0798
4311.13,0.0800
4311.00,0.0802
4310.88,0.0804
4310.75,0.0806
4310.63,0.0806
4310.50,0.0807
4310.38,0.0809
4310.25,0.0813
4310.13,0.0817
4310.00,0.0820
4309.88,0.0819
4309.75,0.0815
4309.63,0.0811
4309.50,0.0808
4309.38,0.0804
4309.25,0.0801
4309.13,0.0799
4309.00,0.0799
4308.88,0.0800
4308.75,0.0801
4308.63,0.0802
4308.50,0.0804
4308.38,0.0806
4308.25,0.0807
4308.13,0.0807
4308.00,0.0807
4307.88,0.0807
4307.75,0.0810
4307.63,0.0813
4307.50,0.0815
4307.38,0.0815
4307.25,0.0812
4307.13,0.0809
4307.00,0.0810
4306.88,0.0812
4306.75,0.0812
4306.63,0.0807
4306.50,0.0801
4306.38,0.0798
4306.25,0.0798
4306.13,0.0798
4306.00,0.0797
4305.88,0.0798
4305.75,0.0800
4305.63,0.0804
4305.50,0.0808
4305.38,0.0812
4305.25,0.0815
4305.13,0.0816
4305.00,0.0814
4304.88,0.0812
4304.75,0.0809
4304.63,0.0808
4304.50,0.0811
4304.38,0.0814
4304.25,0.0815
4304.13,0.0813
4304.00,0.0809
4303.88,0.0807
4303.75,0.0805
4303.63,0.0802
4303.50,0.0800
4303.38,0.0799
4303.25,0.0800
4303.13,0.0799
4303.00,0.0799
4302.88,0.0800
4302.75,0.0804
4302.63,0.0807
4302.50,0.0808
4302.38,0.0808
4302.25,0.0808
4302.13,0.0811
4302.00,0.0814
4301.88,0.0817
4301.75,0.0817
4301.63,0.0815
4301.50,0.0810
4301.38,0.0807
4301.25,0.0807
4301.13,0.0809
4301.00,0.0810
4300.88,0.0808
4300.75,0.0803
4300.63,0.0798
4300.50,0.0795
4300.38,0.0795
4300.25,0.0796
4300.13,0.0797
4300.00,0.0799
4299.88,0.0803
4299.75,0.0808
4299.63,0.0811
4299.50,0.0810
4299.38,0.0807
4299.25,0.0805
4299.13,0.0806
4299.00,0.0807
4298.88,0.0807
4298.75,0.0808
4298.63,0.0809
4298.50,0.0807
4298.38,0.0803
4298.25,0.0797
4298.13,0.0793
4298.00,0.0793
4297.88,0.0797
4297.75,0.0801
4297.63,0.0802
4297.50,0.0801
4297.38,0.0804
4297.25,0.0809
4297.13,0.0814
4297.00,0.0814
4296.88,0.0811
4296.75,0.0809
4296.63,0.0811
4296.50,0.0814
4296.38,0.0815
4296.25,0.0812
4296.13,0.0808
4296.00,0.0806
4295.88,0.0806
4295.75,0.0807
4295.63,0.0808
4295.50,0.0807
4295.38,0.0804
4295.25,0.0801
4295.13,0.0797
4295.00,0.0795
4294.88,0.0796
4294.75,0.0797
4294.63,0.0798
4294.50,0.0798
4294.38,0.0800
4294.25,0.0804
4294.13,0.0808
4294.00,0.0813
4293.88,0.0818
4293.75,0.0822
4293.63,0.0821
4293.50,0.0813
4293.38,0.0804
4293.25,0.0801
4293.13,0.0805
4293.00,0.0809
4292.88,0.0808
4292.75,0.0803
4292.63,0.0799
4292.50,0.0798
4292.38,0.0799
4292.25,0.0800
4292.13,0.0799
4292.00,0.0800
4291.88,0.0802
4291.75,0.0805
4291.63,0.0808
4291.50,0.0811
4291.38,0.0815
4291.25,0.0819
4291.13,0.0819
4291.00,0.0815
4290.88,0.0812
4290.75,0.0811
4290.63,0.0811
4290.50,0.0808
4290.38,0.0803
4290.25,0.0799
4290.13,0.0797
4290.00,0.0799
4289.88,0.0800
4289.75,0.0801
4289.63,0.0800
4289.50,0.0798
4289.38,0.0797
4289.25,0.0799
4289.13,0.0802
4289.00,0.0804
4288.88,0.0806
4288.75,0.0807
4288.63,0.0809
4288.50,0.0812
4288.38,0.0815
4288.25,0.0819
4288.13,0.0819
4288.00,0.0815
4287.88,0.0809
4287.75,0.0804
4287.63,0.0804
4287.50,0.0806
4287.38,0.0806
4287.25,0.0805
4287.13,0.0805
4287.00,0.0806
4286.88,0.0807
4286.75,0.0807
4286.63,0.0804
4286.50,0.0803
4286.38,0.0803
4286.25,0.0804
4286.13,0.0805
4286.00,0.0806
4285.88,0.0809
4285.75,0.0813
4285.63,0.0817
4285.50,0.0818
4285.38,0.0817
4285.25,0.0817
4285.13,0.0818
4285.00,0.0816
4284.88,0.0811
4284.75,0.0806
4284.63,0.0805
4284.50,0.0807
4284.38,0.0806
4284.25,0.0803
4284.13,0.0800
4284.00,0.0801
4283.88,0.0805
4283.75,0.0809
4283.63,0.0810
4283.50,0.0810
4283.38,0.0808
4283.25,0.0807
4283.13,0.0806
4283.00,0.0806
4282.88,0.0805
4282.75,0.0806
4282.63,0.0810
4282.50,0.0812
4282.38,0.0811
4282.25,0.0808
4282.13,0.0806
4282.00,0.0806
4281.88,0.0806
4281.75,0.0803
4281.63,0.0798
4281.50,0.0796
4281.38,0.0797
4281.25,0.0800
4281.13,0.0802
4281.00,0.0802
4280.88,0.0802
4280.75,0.0805
4280.63,0.0811
4280.50,0.0817
4280.38,0.0819
4280.25,0.0816
4280.13,0.0811
4280.00,0.0809
4279.88,0.0811
4279.75,0.0813
4279.63,0.0815
4279.50,0.0815
4279.38,0.0813
4279.25,0.0809
4279.13,0.0805
4279.00,0.0802
4278.88,0.0801
4278.75,0.0800
4278.63,0.0799
4278.50,0.0799
4278.38,0.0801
4278.25,0.0803
4278.13,0.0804
4278.00,0.0804
4277.88,0.0805
4277.75,0.0807
4277.63,0.0808
4277.50,0.0808
4277.38,0.0807
4277.25,0.0808
4277.13,0.0810
4277.00,0.0814
4276.88,0.0817
4276.75,0.0816
4276.63,0.0812
4276.50,0.0808
4276.38,0.0808
4276.25,0.0811
4276.13,0.0812
4276.00,0.0808
4275.88,0.0801
4275.75,0.0796
4275.63,0.0796
4275.50,0.0800
4275.38,0.0805
4275.25,0.0807
4275.13,0.0805
4275.00,0.0803
4274.88,0.0806
4274.75,0.0810
4274.63,0.0812
4274.50,0.0813
4274.38,0.0814
4274.25,0.0816
4274.13,0.0817
4274.00,0.0814
4273.88,0.0810
4273.75,0.0807
4273.63,0.0807
4273.50,0.0805
4273.38,0.0802
4273.25,0.0798
4273.13,0.0796
4273.00,0.0796
4272.88,0.0796
4272.75,0.0796
4272.63,0.0798
4272.50,0.0803
4272.38,0.0810
4272.25,0.0815
4272.13,0.0818
4272.00,0.0820
4271.88,0.0819
4271.75,0.0815
4271.63,0.0809
4271.50,0.0806
4271.38,0.0811
4271.25,0.0819
4271.13,0.0821
4271.00,0.0815
4270.88,0.0806
4270.75,0.0801
4270.63,0.0802
4270.50,0.0802
4270.38,0.0800
4270.25,0.0798
4270.13,0.0797
4270.00,0.0800
4269.88,0.0804
4269.75,0.0807
4269.63,0.0810
4269.50,0.0811
4269.38,0.0812
4269.25,0.0813
4269.13,0.0815
4269.00,0.0816
4268.88,0.0817
4268.75,0.0817
4268.63,0.0818
4268.50,0.0817
4268.38,0.0812
4268.25,0.0806
4268.13,0.0802
4268.00,0.0801
4267.88,0.0800
4267.75,0.0798
4267.63,0.0797
4267.50,0.0800
4267.38,0.0806
4267.25,0.0809
4267.13,0.0806
4267.00,0.0801
4266.88,0.0800
4266.75,0.0805
4266.63,0.0811
4266.50,0.0817
4266.38,0.0820
4266.25,0.0822
4266.13,0.0822
4266.00,0.0821
4265.88,0.0819
4265.75,0.0816
4265.63,0.0814
4265.50,0.0810
4265.38,0.0806
4265.25,0.0803
4265.13,0.0802
4265.00,0.0803
4264.88,0.0803
4264.75,0.0801
4264.63,0.0799
4264.50,0.0799
4264.38,0.0802
4264.25,0.0807
4264.13,0.0813
4264.00,0.0817
4263.88,0.0816
4263.75,0.0811
4263.63,0.0808
4263.50,0.0811
4263.38,0.0816
4263.25,0.0819
4263.13,0.0817
4263.00,0.0810
4262.88,0.0804
4262.75,0.0799
4262.63,0.0795
4262.50,0.0793
4262.38,0.0793
4262.25,0.0797
4262.13,0.0801
4262.00,0.0804
4261.88,0.0804
4261.75,0.0802
4261.63,0.0801
4261.50,0.0801
4261.38,0.0805
4261.25,0.0808
4261.13,0.0811
4261.00,0.0812
4260.88,0.0815
4260.75,0.0820
4260.63,0.0823
4260.50,0.0822
4260.38,0.0817
4260.25,0.0811
4260.13,0.0807
4260.00,0.0806
4259.88,0.0808
4259.75,0.0808
4259.63,0.0806
4259.50,0.0801
4259.38,0.0797
4259.25,0.0797
4259.13,0.0801
4259.00,0.0806
4258.88,0.0810
4258.75,0.0811
4258.63,0.0809
4258.50,0.0809
4258.38,0.0811
4258.25,0.0814
4258.13,0.0814
4258.00,0.0812
4257.88,0.0813
4257.75,0.0816
4257.63,0.0818
4257.50,0.0817
4257.38,0.0814
4257.25,0.0811
4257.13,0.0809
4257.00,0.0806
4256.88,0.0801
4256.75,0.0796
4256.63,0.0795
4256.50,0.0797
4256.38,0.0800
4256.25,0.0801
4256.13,0.0802
4256.00,0.0804
4255.88,0.0805
4255.75,0.0807
4255.63,0.0808
4255.50,0.0810
4255.38,0.0813
4255.25,0.0815
4255.13,0.0816
4255.00,0.0817
4254.88,0.0818
4254.75,0.0816
4254.63,0.0811
4254.50,0.0805
4254.38,0.0802
4254.25,0.0803
4254.13,0.0804
4254.00,0.0804
4253.88,0.0803
4253.75,0.0802
4253.63,0.0802
4253.50,0.0803
4253.38,0.0804
4253.25,0.0805
4253.13,0.0804
4253.00,0.0802
4252.88,0.0802
4252.75,0.0805
4252.63,0.0810
4252.50,0.0811
4252.38,0.0808
4252.25,0.0805
4252.13,0.0806
4252.00,0.0809
4251.88,0.0812
4251.75,0.0814
4251.63,0.0812
4251.50,0.0808
4251.38,0.0801
4251.25,0.0796
4251.13,0.0794
4251.00,0.0797
4250.88,0.0802
4250.75,0.0805
4250.63,0.0805
4250.50,0.0806
4250.38,0.0811
4250.25,0.0817
4250.13,0.0819
4250.00,0.0815
4249.88,0.0812
4249.75,0.0814
4249.63,0.0818
4249.50,0.0819
4249.38,0.0816
4249.25,0.0811
4249.13,0.0807
4249.00,0.0804
4248.88,0.0803
4248.75,0.0802
4248.63,0.0800
4248.50,0.0797
4248.38,0.0794
4248.25,0.0795
4248.13,0.0800
4248.00,0.0805
4247.88,0.0809
4247.75,0.0809
4247.63,0.0809
4247.50,0.0811
4247.38,0.0814
4247.25,0.0815
4247.13,0.0815
4247.00,0.0815
4246.88,0.0817
4246.75,0.0820
4246.63,0.0819
4246.50,0.0816
4246.38,0.0814
4246.25,0.0814
4246.13,0.0811
4246.00,0.0805
4245.88,0.0801
4245.75,0.0804
4245.63,0.0809
4245.50,0.0811
4245.38,0.0807
4245.25,0.0803
4245.13,0.0804
4245.00,0.0809
4244.88,0.0813
4244.75,0.0814
4244.63,0.0815
4244.50,0.0814
4244.38,0.0813
4244.25,0.0811
4244.13,0.0810
4244.00,0.0811
4243.88,0.0812
4243.75,0.0813
4243.63,0.0814
4243.50,0.0815
4243.38,0.0813
4243.25,0.0807
4243.13,0.0801
4243.00,0.0800
4242.88,0.0803
4242.75,0.0807
4242.63,0.0807
4242.50,0.0805
4242.38,0.0802
4242.25,0.0802
4242.13,0.0804
4242.00,0.0807
4241.88,0.0811
4241.75,0.0814
4241.63,0.0815
4241.50,0.0813
4241.38,0.0809
4241.25,0.0808
4241.13,0.0812
4241.00,0.0813
4240.88,0.0809
4240.75,0.0804
4240.63,0.0804
4240.50,0.0807
4240.38,0.0808
4240.25,0.0805
4240.13,0.0801
4240.00,0.0800
4239.88,0.0801
4239.75,0.0801
4239.63,0.0803
4239.50,0.0805
4239.38,0.0807
4239.25,0.0808
4239.13,0.0809
4239.00,0.0812
4238.88,0.0816
4238.75,0.0817
4238.63,0.0817
4238.50,0.0817
4238.38,0.0818
4238.25,0.0819
4238.13,0.0817
4238.00,0.0813
4237.88,0.0809
4237.75,0.0808
4237.63,0.0808
4237.50,0.0810
4237.38,0.0808
4237.25,0.0803
4237.13,0.0800
4237.00,0.0802
4236.88,0.0807
4236.75,0.0812
4236.63,0.0814
4236.50,0.0813
4236.38,0.0809
4236.25,0.0806
4236.13,0.0807
4236.00,0.0813
4235.88,0.0820
4235.75,0.0823
4235.63,0.0819
4235.50,0.0812
4235.38,0.0806
4235.25,0.0802
4235.13,0.0801
4235.00,0.0800
4234.88,0.0800
4234.75,0.0801
4234.63,0.0803
4234.50,0.0806
4234.38,0.0808
4234.25,0.0807
4234.13,0.0806
4234.00,0.0805
4233.88,0.0805
4233.75,0.0806
4233.63,0.0809
4233.50,0.0814
4233.38,0.0818
4233.25,0.0818
4233.13,0.0814
4233.00,0.0811
4232.88,0.0809
4232.75,0.0808
4232.63,0.0807
4232.50,0.0806
4232.38,0.0805
4232.25,0.0803
4232.13,0.0801
4232.00,0.0803
4231.88,0.0806
4231.75,0.0805
4231.63,0.0802
4231.50,0.0800
4231.38,0.0802
4231.25,0.0805
4231.13,0.0806
4231.00,0.0807
4230.88,0.0813
4230.75,0.0820
4230.63,0.0823
4230.50,0.0822
4230.38,0.0820
4230.25,0.0821
4230.13,0.0824
4230.00,0.0825
4229.88,0.0820
4229.75,0.0813
4229.63,0.0807
4229.50,0.0804
4229.38,0.0805
4229.25,0.0805
4229.13,0.0802
4229.00,0.0797
4228.88,0.0794
4228.75,0.0796
4228.63,0.0804
4228.50,0.0811
4228.38,0.0812
4228.25,0.0807
4228.13,0.0803
4228.00,0.0805
4227.88,0.0813
4227.75,0.0818
4227.63,0.0817
4227.50,0.0814
4227.38,0.0814
4227.25,0.0815
4227.13,0.0813
4227.00,0.0810
4226.88,0.0809
4226.75,0.0808
4226.63,0.0804
4226.50,0.0799
4226.38,0.0796
4226.25,0.0800
4226.13,0.0806
4226.00,0.0810
4225.88,0.0811
4225.75,0.0812
4225.63,0.0814
4225.50,0.0814
4225.38,0.0813
4225.25,0.0813
4225.13,0.0816
4225.00,0.0818
4224.88,0.0817
4224.75,0.0813
4224.63,0.0809
4224.50,0.0808
4224.38,0.0809
4224.25,0.0809
4224.13,0.0808
4224.00,0.0805
4223.88,0.0804
4223.75,0.0804
4223.63,0.0805
4223.50,0.0803
4223.38,0.0802
4223.25,0.0801
4223.13,0.0804
4223.00,0.0809
4222.88,0.0815
4222.75,0.0820
4222.63,0.0820
4222.50,0.0817
4222.38,0.0814
4222.25,0.0814
4222.13,0.0814
4222.00,0.0815
4221.88,0.0814
4221.75,0.0813
4221.63,0.0811
4221.50,0.0810
4221.38,0.0809
4221.25,0.0808
4221.13,0.0805
4221.00,0.0801
4220.88,0.0799
4220.75,0.0801
4220.63,0.0803
4220.50,0.0804
4220.38,0.0803
4220.25,0.0805
4220.13,0.0809
4220.00,0.0813
4219.88,0.0814
4219.75,0.0814
4219.63,0.0814
4219.50,0.0815
4219.38,0.0816
4219.25,0.0817
4219.13,0.0818
4219.00,0.0816
4218.88,0.0810
4218.75,0.0804
4218.63,0.0801
4218.50,0.0802
4218.38,0.0805
4218.25,0.0808
4218.13,0.0808
4218.00,0.0805
4217.88,0.0799
4217.75,0.0796
4217.63,0.0798
4217.50,0.0803
4217.38,0.0810
4217.25,0.0816
4217.13,0.0819
4217.00,0.0820
4216.88,0.0818
4216.75,0.0815
4216.63,0.0813
4216.50,0.0813
4216.38,0.0812
4216.25,0.0811
4216.13,0.0809
4216.00,0.0809
4215.88,0.0810
4215.75,0.0810
4215.63,0.0809
4215.50,0.0807
4215.38,0.0806
4215.25,0.0806
4215.13,0.0806
4215.00,0.0806
4214.88,0.0806
4214.75,0.0809
4214.63,0.0815
4214.50,0.0821
4214.38,0.0821
4214.25,0.0817
4214.13,0.0813
4214.00,0.0810
4213.88,0.0809
4213.75,0.0807
4213.63,0.0806
4213.50,0.0806
4213.38,0.0805
4213.25,0.0804
4213.13,0.0806
4213.00,0.0810
4212.88,0.0811
4212.75,0.0808
4212.63,0.0804
4212.50,0.0804
4212.38,0.0807
4212.25,0.0811
4212.13,0.0812
4212.00,0.0810
4211.88,0.0808
4211.75,0.0808
4211.63,0.0811
4211.50,0.0814
4211.38,0.0816
4211.25,0.0817
4211.13,0.0816
4211.00,0.0815
4210.88,0.0811
4210.75,0.0805
4210.63,0.0802
4210.50,0.0802
4210.38,0.0805
4210.25,0.0807
4210.13,0.0808
4210.00,0.0809
4209.88,0.0809
4209.75,0.0807
4209.63,0.0805
4209.50,0.0801
4209.38,0.0800
4209.25,0.0803
4209.13,0.0810
4209.00,0.0817
4208.88,0.0818
4208.75,0.0815
4208.63,0.0812
4208.50,0.0812
4208.38,0.0814
4208.25,0.0814
4208.13,0.0814
4208.00,0.0815
4207.88,0.0817
4207.75,0.0817
4207.63,0.0815
4207.50,0.0812
4207.38,0.0809
4207.25,0.0805
4207.13,0.0800
4207.00,0.0799
4206.88,0.0803
4206.75,0.0808
4206.63,0.0809
4206.50,0.0806
4206.38,0.0802
4206.25,0.0801
4206.13,0.0804
4206.00,0.0807
4205.88,0.0810
4205.75,0.0812
4205.63,0.0813
4205.50,0.0815
4205.38,0.0815
4205.25,0.0815
4205.13,0.0812
4205.00,0.0808
4204.88,0.0802
4204.75,0.0799
4204.63,0.0801
4204.50,0.0804
4204.38,0.0805
4204.25,0.0804
4204.13,0.0804
4204.00,0.0807
4203.88,0.0810
4203.75,0.0810
4203.63,0.0810
4203.50,0.0813
4203.38,0.0820
4203.25,0.0824
4203.13,0.0820
4203.00,0.0814
4202.88,0.0813
4202.75,0.0814
4202.63,0.0815
4202.50,0.0814
4202.38,0.0814
4202.25,0.0817
4202.13,0.0820
4202.00,0.0818
4201.88,0.0812
4201.75,0.0807
4201.63,0.0802
4201.50,0.0799
4201.38,0.0798
4201.25,0.0803
4201.13,0.0812
4201.00,0.0818
4200.88,0.0817
4200.75,0.0813
4200.63,0.0811
4200.50,0.0812
4200.38,0.0816
4200.25,0.0819
4200.13,0.0820
4200.00,0.0819
4199.88,0.0818
4199.75,0.0815
4199.63,0.0812
4199.50,0.0810
4199.38,0.0811
4199.25,0.0812
4199.13,0.0809
4199.00,0.0805
4198.88,0.0803
4198.75,0.0804
4198.63,0.0808
4198.50,0.0812
4198.38,0.0814
4198.25,0.0815
4198.13,0.0813
4198.00,0.0810
4197.88,0.0808
4197.75,0.0810
4197.63,0.0815
4197.50,0.0819
4197.38,0.0820
4197.25,0.0816
4197.13,0.0811
4197.00,0.0808
4196.88,0.0809
4196.75,0.0811
4196.63,0.0811
4196.50,0.0807
4196.38,0.0803
4196.25,0.0801
4196.13,0.0802
4196.00,0.0803
4195.88,0.0801
4195.75,0.0801
4195.63,0.0805
4195.50,0.0813
4195.38,0.0819
4195.25,0.0818
4195.13,0.0814
4195.00,0.0813
4194.88,0.0815
4194.75,0.0818
4194.63,0.0817
4194.50,0.0813
4194.38,0.0812
4194.25,0.0815
4194.13,0.0817
4194.00,0.0816
4193.88,0.0811
4193.75,0.0806
4193.63,0.0805
4193.50,0.0805
4193.38,0.0804
4193.25,0.0804
4193.13,0.0806
4193.00,0.0809
4192.88,0.0811
4192.75,0.0812
4192.63,0.0813
4192.50,0.0814
4192.38,0.0814
4192.25,0.0813
4192.13,0.0813
4192.00,0.0815
4191.88,0.0817
4191.75,0.0817
4191.63,0.0814
4191.50,0.0811
4191.38,0.0808
4191.25,0.0807
4191.13,0.0805
4191.00,0.0804
4190.88,0.0806
4190.75,0.0809
4190.63,0.0810
4190.50,0.0808
4190.38,0.0808
4190.25,0.0808
4190.13,0.0809
4190.00,0.0808
4189.88,0.0807
4189.75,0.0807
4189.63,0.0809
4189.50,0.0811
4189.38,0.0814
4189.25,0.0817
4189.13,0.0819
4189.00,0.0819
4188.88,0.0813
4188.75,0.0807
4188.63,0.0803
4188.50,0.0802
4188.38,0.0802
4188.25,0.0802
4188.13,0.0804
4188.00,0.0808
4187.88,0.0811
4187.75,0.0810
4187.63,0.0807
4187.50,0.0808
4187.38,0.0812
4187.25,0.0815
4187.13,0.0814
4187.00,0.0812
4186.88,0.0812
4186.75,0.0813
4186.63,0.0812
4186.50,0.0808
4186.38,0.0806
4186.25,0.0807
4186.13,0.0810
4186.00,0.0811
4185.88,0.0810
4185.75,0.0808
4185.63,0.0806
4185.50,0.0806
4185.38,0.0808
4185.25,0.0810
4185.13,0.0812
4185.00,0.0812
4184.88,0.0813
4184.75,0.0815
4184.63,0.0816
4184.50,0.0817
4184.38,0.0815
4184.25,0.0813
4184.13,0.0812
4184.00,0.0812
4183.88,0.0814
4183.75,0.0817
4183.63,0.0818
4183.50,0.0816
4183.38,0.0811
4183.25,0.0807
4183.13,0.0805
4183.00,0.0805
4182.88,0.0806
4182.75,0.0808
4182.63,0.0808
4182.50,0.0808
4182.38,0.0809
4182.25,0.0809
4182.13,0.0808
4182.00,0.0807
4181.88,0.0808
4181.75,0.0813
4181.63,0.0819
4181.50,0.0821
4181.38,0.0818
4181.25,0.0815
4181.13,0.0813
4181.00,0.0812
4180.88,0.0811
4180.75,0.0809
4180.63,0.0808
4180.50,0.0808
4180.38,0.0809
4180.25,0.0808
4180.13,0.0807
4180.00,0.0806
4179.88,0.0806
4179.75,0.0807
4179.63,0.0808
4179.50,0.0807
4179.38,0.0805
4179.25,0.0805
4179.13,0.0808
4179.00,0.0813
4178.88,0.0816
4178.75,0.0814
4178.63,0.0810
4178.50,0.0807
4178.38,0.0808
4178.25,0.0811
4178.13,0.0812
4178.00,0.0810
4177.88,0.0809
4177.75,0.0811
4177.63,0.0814
4177.50,0.0814
4177.38,0.0811
4177.25,0.0808
4177.13,0.0808
4177.00,0.0809
4176.88,0.0810
4176.75,0.0809
4176.63,0.0808
4176.50,0.0808
4176.38,0.0810
4176.25,0.0811
4176.13,0.0811
4176.00,0.0808
4175.88,0.0808
4175.75,0.0812
4175.63,0.0818
4175.50,0.0820
4175.38,0.0817
4175.25,0.0813
4175.13,0.0813
4175.00,0.0813
4174.88,0.0811
4174.75,0.0808
4174.63,0.0807
4174.50,0.0809
4174.38,0.0812
4174.25,0.0813
4174.13,0.0809
4174.00,0.0805
4173.88,0.0804
4173.75,0.0808
4173.63,0.0814
4173.50,0.0817
4173.38,0.0817
4173.25,0.0816
4173.13,0.0814
4173.00,0.0813
4172.88,0.0813
4172.75,0.0813
4172.63,0.0814
4172.50,0.0813
4172.38,0.0810
4172.25,0.0808
4172.13,0.0810
4172.00,0.0812
4171.88,0.0813
4171.75,0.0808
4171.63,0.0802
4171.50,0.0800
4171.38,0.0804
4171.25,0.0811
4171.13,0.0816
4171.00,0.0818
4170.88,0.0817
4170.75,0.0815
4170.63,0.0813
4170.50,0.0811
4170.38,0.0809
4170.25,0.0810
4170.13,0.0812
4170.00,0.0811
4169.88,0.0808
4169.75,0.0805
4169.63,0.0808
4169.50,0.0812
4169.38,0.0813
4169.25,0.0811
4169.13,0.0809
4169.00,0.0809
4168.88,0.0808
4168.75,0.0805
4168.63,0.0802
4168.50,0.0802
4168.38,0.0804
4168.25,0.0807
4168.13,0.0810
4168.00,0.0810
4167.88,0.0812
4167.75,0.0814
4167.63,0.0817
4167.50,0.0818
4167.38,0.0814
4167.25,0.0810
4167.13,0.0808
4167.00,0.0811
4166.88,0.0815
4166.75,0.0817
4166.63,0.0814
4166.50,0.0809
4166.38,0.0807
4166.25,0.0809
4166.13,0.0811
4166.00,0.0809
4165.88,0.0806
4165.75,0.0806
4165.63,0.0811
4165.50,0.0816
4165.38,0.0818
4165.25,0.0817
4165.13,0.0814
4165.00,0.0811
4164.88,0.0808
4164.75,0.0807
4164.63,0.0808
4164.50,0.0811
4164.38,0.0815
4164.25,0.0815
4164.13,0.0814
4164.00,0.0811
4163.88,0.0810
4163.75,0.0810
4163.63,0.0813
4163.50,0.0814
4163.38,0.0811
4163.25,0.0806
4163.13,0.0804
4163.00,0.0806
4162.88,0.0811
4162.75,0.0812
4162.63,0.0810
4162.50,0.0807
4162.38,0.0808
4162.25,0.0811
4162.13,0.0813
4162.00,0.0813
4161.88,0.0812
4161.75,0.0813
4161.63,0.0816
4161.50,0.0816
4161.38,0.0813
4161.25,0.0811
4161.13,0.0811
4161.00,0.0813
4160.88,0.0811
4160.75,0.0806
4160.63,0.0803
4160.50,0.0806
4160.38,0.0811
4160.25,0.0815
4160.13,0.0815
4160.00,0.0815
4159.88,0.0814
4159.75,0.0813
4159.63,0.0810
4159.50,0.0808
4159.38,0.0809
4159.25,0.0810
4159.13,0.0812
4159.00,0.0813
4158.88,0.0816
4158.75,0.0820
4158.63,0.0822
4158.50,0.0821
4158.38,0.0817
4158.25,0.0813
4158.13,0.0812
4158.00,0.0811
4157.88,0.0810
4157.75,0.0810
4157.63,0.0811
4157.50,0.0812
4157.38,0.0812
4157.25,0.0809
4157.13,0.0807
4157.00,0.0806
4156.88,0.0808
4156.75,0.0810
4156.63,0.0812
4156.50,0.0815
4156.38,0.0818
4156.25,0.0820
4156.13,0.0823
4156.00,0.0825
4155.88,0.0824
4155.75,0.0819
4155.63,0.0815
4155.50,0.0811
4155.38,0.0809
4155.25,0.0808
4155.13,0.0809
4155.00,0.0810
4154.88,0.0813
4154.75,0.0814
4154.63,0.0812
4154.50,0.0811
4154.38,0.0812
4154.25,0.0814
4154.13,0.0816
4154.00,0.0817
4153.88,0.0819
4153.75,0.0821
4153.63,0.0820
4153.50,0.0816
4153.38,0.0813
4153.25,0.0813
4153.13,0.0814
4153.00,0.0816
4152.88,0.0815
4152.75,0.0814
4152.63,0.0814
4152.50,0.0813
4152.38,0.0811
4152.25,0.0808
4152.13,0.0806
4152.00,0.0809
4151.88,0.0814
4151.75,0.0817
4151.63,0.0816
4151.50,0.0812
4151.38,0.0808
4151.25,0.0808
4151.13,0.0812
4151.00,0.0815
4150.88,0.0815
4150.75,0.0813
4150.63,0.0812
